set,block,dsp_us,cycle_us,input_cycles,comp_cycles,harmony_cycles,delay_cycles,reverb_cycles,master_cycles,new_grains,active_grains,source_grains,grain_samples,model_lookups,model_expensive,model_warp_us,formant_changed,pitch_changed,track_state,fallback,recovery,fir_computed,fir_reused,deferred_slices,psola_sched_cycles,psola_addgrain_cycles,psola_deferred_cycles,psola_mark_cycles,psola_desc_cycles,psola_near_cycles,psola_poly_cycles,psola_gn_cycles
miss,142380,2466,3157,6391,54475,714875,12750,28614,5342,3,3,0,1113,3,1,506.69,1,0,2,1,0,0,0,3,345488,285165,113565,24372,8881,46892,3040,20506
miss,142667,2429,3261,6403,54212,687059,12988,35415,5383,3,3,0,1423,3,1,472.16,1,0,2,1,0,0,0,3,332062,280051,111135,32617,10444,38480,4489,20872
miss,143359,2480,3293,6527,54571,702825,12675,29700,5363,3,3,0,957,3,1,524.78,1,0,2,1,0,0,0,3,351703,286514,112089,22683,8838,50025,3041,25746
miss,144073,2593,3293,6399,56831,749333,18539,26931,5419,3,3,0,1097,3,1,557.22,1,0,2,1,0,0,0,3,364642,312033,119340,27194,11604,39345,4106,23584
miss,144353,2367,3178,6363,53559,665631,12687,27751,5319,3,3,0,1405,3,1,493.88,1,1,2,1,0,0,0,3,313256,271898,108162,26552,10432,49972,4169,23612
miss,144887,2433,3284,6479,58879,698009,14343,25603,5407,3,3,0,1133,3,1,513.82,1,0,2,1,0,0,0,3,343008,293889,111010,28653,10442,44243,4124,26200
miss,145175,2366,3204,6367,56646,666585,12711,27851,5447,3,3,0,1081,3,1,511.24,1,0,2,1,0,0,0,3,326528,277265,99564,26073,10439,44877,3007,20420
miss,145693,2323,3218,6383,1935,712197,15395,24419,5411,3,3,0,1495,3,1,486.24,1,0,2,1,0,0,0,3,336344,272890,121597,22186,10417,44001,4117,23312
miss,146100,2422,3020,6435,57383,696793,12799,28047,5347,3,3,0,1211,3,1,493.71,1,0,2,1,0,0,0,3,348130,293029,113788,24118,10399,41652,3004,23586
miss,146814,2420,3104,6371,54575,697825,15891,28164,5407,3,3,0,1065,3,1,479.67,1,0,2,1,0,0,0,3,327572,274878,114423,24003,10421,37165,3024,26000
miss,147989,2607,3514,10671,66768,731355,14239,28639,5391,3,3,0,1365,3,1,523.40,1,0,2,1,0,0,0,3,352158,297423,123844,26878,10506,43870,5731,20460
miss,149423,2307,3322,6456,1822,706335,13010,26799,5335,2,2,0,1092,2,1,515.01,1,0,2,1,0,0,0,2,344509,287234,106861,19712,10138,41925,4163,25852
miss,149701,1947,2746,6411,57011,507521,15719,31019,5399,3,3,0,1233,3,1,381.42,1,1,2,1,0,0,0,3,242900,195492,78941,16199,13036,23468,5629,27204
miss,150043,1775,2539,6395,1879,500855,12871,27111,8063,3,3,0,1071,3,1,360.22,1,0,2,1,0,0,0,3,230389,189330,81673,19733,8986,15651,334,20610
miss,150186,2276,3121,6415,1871,699045,12663,23879,5431,3,3,0,2277,3,1,558.36,1,0,2,1,0,0,0,2,374066,316725,101656,30768,10432,48222,3031,31554
miss,150260,2466,3169,6395,57064,688607,15431,41631,5443,3,3,0,1061,3,1,466.44,1,0,2,1,0,0,0,3,318932,274329,116707,29769,10368,39901,4129,23060
miss,150529,2165,2975,6503,56508,599471,12611,24495,5415,3,3,0,2245,3,2,487.40,1,1,2,1,0,0,0,3,328632,302572,89215,37726,11539,40308,3305,42063
miss,151093,2517,3322,6411,56640,731624,12891,25246,5439,3,3,0,1195,3,1,509.39,1,0,2,1,0,0,0,3,355290,305703,119389,35304,10391,41644,4187,22970
miss,151628,2450,3277,6679,54575,691441,12631,26391,5191,3,3,0,1209,3,1,520.42,1,0,2,1,0,0,0,3,348702,296006,115055,27161,9259,43975,3030,20602
miss,151778,2426,3319,9007,38635,668465,12779,32314,5406,3,3,0,1269,3,1,491.43,1,0,2,1,0,0,0,3,344248,289071,94797,29555,10407,31858,3035,34382
miss,152195,2440,3326,6459,60231,663533,12943,40231,5431,3,3,0,1335,3,1,461.96,1,0,2,1,0,0,0,3,332800,277119,98060,31811,10398,40160,3029,20714
miss,154381,2584,3435,6471,57127,741599,15323,29887,5359,3,3,0,1089,3,1,545.13,1,0,2,1,0,0,0,3,376494,313724,116159,29948,13050,45451,3391,26745
miss,157509,2541,3382,6391,28278,743709,12823,35447,5467,3,3,0,2505,3,1,533.04,1,0,2,1,0,0,0,3,360142,307441,116284,27117,10421,41880,3019,28420
miss,157859,2578,3359,16163,57779,708037,17216,30887,5335,3,3,0,1065,3,1,492.44,1,0,2,1,0,0,0,3,329758,280283,112968,25420,10409,38974,3058,19801
miss,158915,2436,3212,6346,54580,703717,12723,27731,5291,3,3,0,1113,3,1,525.35,1,0,2,1,0,0,0,3,347362,300674,116198,28763,10431,42063,5874,25780
miss,159204,2358,3147,6479,53844,677153,13084,25383,5255,3,3,0,1423,3,1,493.81,1,0,2,1,0,0,0,3,333826,279045,104727,32090,8840,42341,3014,23146
miss,159899,2430,3236,6463,54347,695036,12675,24547,8203,3,3,0,953,3,2,524.84,1,0,2,1,0,0,0,3,347280,292470,102397,26806,10426,43987,3646,36662
miss,160609,2502,3364,9227,55471,717464,13091,23519,5399,3,3,0,1081,3,1,528.16,1,0,2,1,0,0,0,3,359250,299257,106473,27493,8850,47740,3014,23972
miss,160890,2433,3121,6403,55374,688159,12667,24655,7663,3,3,0,1405,3,2,549.06,1,1,2,1,0,0,0,2,347693,303478,98715,28814,7724,51212,3316,39484
miss,161423,2401,3285,9415,59388,671497,15655,24930,5355,3,3,0,1133,3,1,484.53,1,0,2,1,0,0,0,2,328902,279200,101578,24923,12000,39269,3011,23186
miss,161713,2338,3053,6331,56231,663341,15331,23699,5447,3,3,0,1081,3,1,475.58,1,0,2,1,0,0,0,3,317234,264625,108168,26215,8863,34168,3012,20946
miss,162230,2309,3166,6415,1923,691413,12771,26783,5319,3,3,0,1495,3,1,512.57,1,0,2,1,0,0,0,3,329684,274575,104576,22265,8840,38369,3017,23414
miss,162639,2544,3189,6463,61700,712989,12787,35487,8847,3,3,0,1213,3,1,515.15,1,0,2,1,0,0,0,3,344994,286933,116397,23327,10397,39144,3001,26346
miss,163350,2417,3011,6403,59911,686065,13187,26963,5471,3,3,0,1063,3,1,495.88,1,0,2,1,0,0,0,3,337802,282748,116519,26280,10396,38985,4134,25926
miss,164526,2475,3097,9115,56327,718909,12643,24895,5319,3,3,0,1379,3,1,506.84,1,0,2,1,0,0,0,3,349756,291966,119028,24230,10658,39011,3008,26050
miss,165961,2459,3408,6475,1875,763737,15487,25123,5227,3,3,0,1639,3,1,537.22,1,0,2,1,0,0,0,3,387743,319477,116857,29995,10394,49239,3018,25786
miss,166238,1923,2714,6414,55586,492153,18267,24455,5391,2,2,0,822,2,1,418.25,1,1,2,1,0,0,0,2,236882,190293,63549,10775,5917,21422,10962,20844
miss,166580,1751,2545,6415,1879,496073,12739,30755,8263,3,3,0,1071,3,2,333.33,1,0,2,1,0,0,0,3,227760,194089,62546,15864,3488,11983,3310,34082
miss,166723,2340,3260,6479,1856,717165,12650,24234,5414,3,3,0,2277,3,1,602.95,1,0,2,1,0,0,0,2,378384,323201,101389,22899,10395,63226,3044,38456
miss,166799,2305,3183,6447,57304,645395,12767,25327,5279,3,3,0,1077,3,1,443.01,1,0,2,1,0,0,0,3,300540,247832,113326,24311,10393,41989,3044,17898
miss,167069,2235,3039,6391,54771,592305,12551,27103,5291,3,3,0,1389,3,1,428.94,1,0,2,1,0,0,0,3,291370,238663,95019,18445,10376,33899,3047,19552
miss,167630,2505,3377,6443,53627,720445,12840,29843,5375,3,3,0,1195,3,1,497.25,1,0,2,1,0,0,0,3,345102,287292,105078,26104,10779,39949,5723,26184
miss,168167,2679,3516,6399,59703,724796,12855,28103,7711,3,3,0,1209,3,2,540.88,1,0,2,1,0,0,0,3,366695,309202,113741,27167,10524,40509,3685,36942
miss,168317,2400,3371,6547,31151,662527,14703,30939,5451,3,3,0,1269,3,1,450.99,1,0,2,1,0,0,0,3,309640,262715,113486,22106,8948,36715,4130,20426
miss,168733,2414,2998,6331,56455,678681,12719,29875,5487,3,3,0,1391,3,1,444.11,1,0,2,1,0,0,0,3,324815,269696,113687,30585,8862,34037,3018,23490
miss,170918,2531,3386,6379,54179,748657,12691,23675,5371,3,3,0,1089,3,1,538.58,1,0,2,1,0,0,0,3,381778,318755,112079,27104,10420,41936,4198,29502
miss,174047,2505,3449,6451,28451,734948,14607,27831,5387,3,3,0,2505,3,1,537.06,1,0,2,1,0,0,0,3,368114,310375,121819,27168,10422,48391,3022,23212
miss,174396,2400,3060,6383,57287,690499,13040,24515,5275,3,3,0,1075,3,1,487.82,1,0,2,1,0,0,0,3,337740,282298,108403,28321,10395,41775,3037,23496
miss,175453,2552,3287,6363,57087,739885,12678,23999,5338,3,3,0,1113,3,1,530.98,1,0,2,1,0,0,0,3,373370,312344,119098,31244,14181,39262,2997,28251
miss,175740,2428,3057,9143,53831,696769,13034,27059,5402,3,3,0,1425,3,1,496.07,1,0,2,1,0,0,0,3,342306,287186,121461,30273,10407,41631,4143,23202
miss,176435,2397,3172,6447,57311,677889,12695,25666,5406,4,4,0,1270,4,2,521.09,1,0,2,1,0,0,0,4,347218,288323,114569,30373,10654,40847,4453,39548
miss,177677,2370,3375,6415,1879,736250,12811,24519,5391,3,3,0,1631,3,1,533.38,1,0,2,1,0,0,0,3,354822,302997,116264,24330,10398,44445,3017,23344
miss,178295,1989,2969,6403,1907,584853,12739,24123,5435,3,3,0,1047,3,2,427.31,1,0,2,1,0,0,0,3,283950,236738,100871,23734,13400,27986,3295,36634
miss,178439,2426,3415,8495,1923,712006,15323,33003,7811,2,2,0,2198,2,1,523.44,1,1,2,1,0,0,0,2,349198,295072,112305,20563,10172,41855,3400,26204
miss,178513,2266,2861,6523,57111,636585,13084,25119,5447,3,3,0,1065,3,1,438.57,1,0,2,1,0,0,0,3,324598,271229,102223,32145,10378,34387,3002,20868
miss,179340,2328,3245,6483,22431,698689,12899,26851,5407,3,3,0,1283,3,1,508.78,1,0,2,1,0,0,0,3,346084,288479,110517,26058,10395,39694,3007,23276
miss,179863,2428,3070,6467,54556,700665,13191,24743,5335,3,3,0,1141,3,1,521.36,1,0,2,1,0,0,0,3,338612,270372,117925,20633,11575,41900,2995,23136
miss,180030,2114,2698,6474,22927,600921,18471,26827,5419,3,3,0,1209,3,1,446.07,1,0,2,1,0,0,0,3,287226,242597,92142,24200,10452,37200,3021,21064
miss,180444,2339,3081,6375,56456,662189,12623,25003,5367,3,3,0,1369,3,1,478.38,1,0,2,1,0,0,0,3,331822,277150,103439,29415,10422,40622,3031,20574
miss,182633,2625,3508,7211,56572,759393,13015,25651,5394,3,3,0,1089,3,2,581.87,1,0,2,1,0,0,0,3,379140,324080,114917,27136,10833,42675,3313,41732
miss,185761,2487,3386,6423,22751,757457,12795,25211,5475,3,3,0,2491,3,1,557.93,1,0,2,1,0,0,0,3,388492,330635,114684,24452,15735,44019,3439,29670
miss,186107,2497,3372,6491,59883,714802,12827,29099,5451,3,3,0,1065,3,1,519.98,1,0,2,1,0,0,0,3,352770,295038,114457,25655,11582,44023,4154,25880
miss,187169,2606,3428,17099,57743,702489,12894,27511,7719,3,3,0,1113,3,1,509.80,1,0,2,1,0,0,0,3,335486,283142,118860,26042,10779,44202,3037,20636
miss,187458,2557,3302,6375,59787,735404,12699,24439,5275,3,3,0,1419,3,1,521.37,1,0,2,1,0,0,0,3,348804,299407,116431,28669,10441,43949,3009,26199
miss,188149,2364,3172,6442,54692,653849,15800,27483,5378,3,3,0,955,3,1,432.61,1,0,2,1,0,0,0,3,309912,251997,107254,29541,10389,36626,3051,20486
miss,188858,2487,3393,6535,55303,714633,12759,25115,5299,3,3,0,1019,3,1,498.81,1,0,2,1,0,0,0,3,334014,280900,116619,24415,10428,41808,4087,23074
miss,189133,2354,3120,6399,53647,669127,12819,27911,5459,3,3,0,1745,3,1,460.26,1,1,2,1,0,0,0,3,326922,266308,116668,32488,10390,42320,3057,20768
miss,189677,2447,3293,6507,55999,702373,12719,26731,5519,3,3,0,1227,3,1,510.04,1,0,2,1,0,0,0,3,341384,286182,116805,24774,6143,46877,3010,23208
miss,189965,2466,3239,10731,53783,702633,12711,25598,5359,3,3,0,1077,3,1,518.49,1,0,2,1,0,0,0,3,341284,291863,110303,27184,8870,42186,2999,25552
miss,190483,2327,3169,8668,2187,713217,12899,24711,5391,3,3,0,1605,3,1,532.76,1,0,2,1,0,0,0,3,363922,300719,119034,30025,9281,41638,3047,25024
miss,190902,2440,3268,6419,57036,697111,15724,29127,5363,3,3,0,1263,3,2,532.12,1,0,2,1,0,0,0,3,348702,294063,103064,20487,10442,45421,3310,39722
miss,191604,2414,3197,6367,54427,688121,12655,24811,5459,3,3,0,1109,3,1,480.20,1,0,2,1,0,0,0,3,337488,279675,116360,23849,10403,39110,2997,23236
miss,192779,2510,3334,6427,59195,717105,12643,27907,7727,3,3,0,1391,3,1,509.00,1,0,2,1,0,0,0,3,349458,294825,121868,24410,10429,41492,3379,23235
miss,194214,2378,3224,6379,1879,736423,14174,23715,5211,3,3,0,1631,3,1,546.78,1,0,2,1,0,0,0,3,365650,310651,120959,30051,8860,46988,3012,25818
miss,194833,1769,2553,6359,1887,514869,12695,24355,5431,3,3,0,1047,3,1,385.91,1,0,2,1,0,0,0,3,243122,195802,86649,22022,8860,20957,3029,19622
miss,194976,2201,3160,6435,1915,669155,12627,27535,5383,2,2,0,2206,2,1,499.21,1,0,2,1,0,0,0,2,337714,283786,98125,22194,10132,44660,4130,23484
miss,195050,2362,2919,6403,59730,654281,13236,41275,7991,3,3,0,1065,3,1,473.20,1,0,2,1,0,0,0,3,322432,264396,100846,21464,10389,40492,3044,17914
miss,195879,2583,3372,6411,22895,718869,18459,27315,5411,3,3,0,1279,3,1,517.41,1,0,2,1,0,0,0,3,344246,292239,134401,28986,11578,41716,3052,25928
miss,196399,2488,3378,6379,57940,714373,15776,24476,5487,3,3,0,1147,3,1,479.56,1,0,2,1,0,0,0,3,341223,283420,113968,28407,10379,41686,3001,20478
miss,196568,2242,3167,8983,31031,639101,12908,24719,8075,3,3,0,1229,3,1,465.99,1,0,2,1,0,0,0,3,305520,253188,95457,19875,10752,42550,3026,20448
miss,196980,2390,3166,6435,53663,684781,12639,28447,5419,3,3,0,1395,3,1,515.47,1,0,2,1,0,0,0,3,341716,286743,105271,22218,10428,42496,3029,23288
miss,199170,2537,3289,9079,54439,730949,13055,27243,5387,3,3,0,1869,3,2,568.20,1,0,2,1,0,0,0,3,368942,316797,118752,27521,10431,42495,3298,42248
miss,202299,2537,3341,6531,25564,763039,15671,24539,5267,3,3,0,2491,3,1,539.09,1,0,2,1,0,0,0,3,367926,312785,118841,27031,10821,43907,3036,26280
miss,202644,2424,3161,6551,54488,692885,12690,27310,5610,3,3,0,1065,3,1,501.73,1,0,2,1,0,0,0,3,336506,280959,111125,23185,10387,38941,2993,23282
miss,203706,2422,3131,6419,56999,697477,12779,24567,5299,3,3,0,1113,3,1,524.23,1,0,2,1,0,0,0,3,360826,303017,102485,28819,10832,41664,3022,25908
miss,203994,2429,3201,6403,54396,697877,15499,23871,5335,3,3,0,1419,3,1,525.72,1,0,2,1,0,0,0,3,346642,294041,109465,30129,10391,39272,3017,23374
miss,204689,2363,3021,6411,54307,663064,14747,29819,5426,3,3,0,951,3,2,485.49,1,0,2,1,0,0,0,3,351564,288378,100727,26788,10392,35358,3310,34246
miss,205397,2463,3301,6371,57395,714493,12767,23859,5439,3,3,0,1015,3,1,537.74,1,0,2,1,0,0,0,3,356900,299214,117091,21700,10818,46587,3025,25812
miss,205669,2436,3271,6507,61103,682839,15351,27591,5383,2,2,0,1234,2,1,509.56,1,0,2,1,0,0,0,2,329972,274897,124033,25555,8618,37891,3062,26222
miss,206214,2419,3166,6523,53828,694297,12903,24107,5411,3,3,0,1227,3,1,474.62,1,0,2,1,0,0,0,3,330865,278178,122083,27605,8842,37079,2990,22310
miss,206503,2559,3222,6523,53627,697265,15351,23842,5463,3,3,0,1077,3,1,542.49,1,0,2,1,0,0,0,3,346384,293816,100703,23420,10416,42739,4507,31312
