set,block,ordinal,source_center,destination_center,half,model_timestamp,model_order,lambda_bits,gamma_bits,sample_rate_bits,norm_strategy,cache_path,local_difference,shared_difference,addgrain_cycles,select_cycles,model_near_cycles,cache_lookup_cycles,polynomial_cycles,gain_cycles
top,8993,0,706762,708149,159,706687,16,0,1065101558,1194083328,2,4,10,10,284285,47210,21701,12450,8363,41015
top,8993,1,706921,708254,158,707071,16,0,1065101558,1194083328,2,4,10,10,28417,4094,2288,86,272,15836
top,8993,2,706921,708360,158,707071,16,0,1065101558,1194083328,2,1,0,0,28576,3916,2248,1785,0,0
top,12449,0,927836,929296,182,928255,16,0,1065101558,1194083328,2,4,10,10,316623,51863,20120,12422,11090,66377
top,12449,1,928007,929416,171,928255,16,0,1065101558,1194083328,2,1,0,0,38466,3062,6696,1783,0,0
top,12449,2,928007,929537,171,928255,16,0,1065101558,1194083328,2,1,0,0,8366,2776,1982,194,0,0
top,23490,0,1634444,1635855,179,1635199,16,0,1065101558,1194083328,2,4,10,10,337859,48574,27868,9716,6745,66175
top,23490,1,1634623,1635975,180,1635199,16,0,1065101558,1194083328,2,1,0,0,33928,8288,1332,1775,0,0
top,23490,2,1634623,1636094,180,1635199,16,0,1065101558,1194083328,2,1,0,0,8097,2507,1312,200,0,0
top,15059,0,1094710,1096219,266,1095295,16,0,1065101558,1194083328,2,4,10,10,337791,50694,26405,12450,14227,61427
top,15059,1,1094710,1096401,266,1095295,16,0,1065101558,1194083328,2,1,0,0,29186,2286,2028,2930,0,0
top,15059,2,1094710,1096583,266,1095295,16,0,1065101558,1194083328,2,1,0,0,8202,1930,2012,195,0,0
top,36552,0,2470546,2471898,182,2470399,16,0,1065101558,1194083328,2,4,10,10,320737,50847,34902,12504,9910,50663
top,36552,1,2470546,2472019,182,2470399,16,0,1065101558,1194083328,2,1,0,0,31384,4007,2730,1781,0,0
top,36552,2,2470727,2472139,181,2470783,16,0,1065101558,1194083328,2,4,10,10,30687,4752,2034,74,1828,15862
top,25530,0,1765004,1766444,591,1764991,16,0,1065101558,1194083328,2,4,10,10,301935,47138,26987,15006,8701,50465
top,25530,1,1765162,1766549,159,1764991,16,0,1065101558,1194083328,2,1,0,0,28248,4095,2954,240,0,0
top,25530,2,1765321,1766654,158,1765375,16,0,1065101558,1194083328,2,4,10,10,30458,3764,2263,71,275,15966
top,875,0,187211,188549,207,187903,16,0,1065101558,1194083328,2,4,10,10,274885,38425,25808,12458,13747,53107
top,875,1,187211,188683,207,187903,16,0,1065101558,1194083328,2,1,0,0,34647,6137,1566,1758,0,0
top,875,2,187211,188818,207,187903,16,0,1065101558,1194083328,2,1,0,0,8574,3322,1548,223,0,0
top,30158,0,2061164,2062575,229,2061823,16,0,1065101558,1194083328,2,4,10,10,311036,42998,24327,9724,6773,53243
top,30158,1,2061393,2062724,229,2061823,16,0,1065101558,1194083328,2,1,0,0,44509,13030,1337,1776,0,0
top,30158,2,2061393,2062873,229,2061823,16,0,1065101558,1194083328,2,1,0,0,8104,2189,1320,218,0,0
top,26239,0,1810536,1811886,171,1811071,16,0,1065101558,1194083328,2,4,10,10,346337,50803,31193,13597,9952,66904
top,26239,1,1810536,1811996,171,1811071,16,0,1065101558,1194083328,2,1,0,0,30003,2351,1340,1785,0,0
top,26239,2,1810705,1812107,169,1811071,16,0,1065101558,1194083328,2,1,0,0,7054,2064,1293,199,0,0
top,39680,0,2670450,2672007,412,2670847,16,0,1065101558,1194083328,2,4,10,10,365571,55035,33907,9724,12639,70666
top,39680,1,2670867,2672283,417,2670847,16,0,1065101558,1194083328,2,1,0,0,39188,2247,2057,1784,0,0
top,39680,2,2670867,2672559,417,2670847,16,0,1065101558,1194083328,2,1,0,0,7644,1968,1999,195,0,0
top,17731,0,1265804,1267326,573,1265791,16,0,1065101558,1194083328,2,4,10,10,189189,32499,6089,9742,7228,29207
top,17731,1,1266043,1267471,216,1266175,16,0,1065101558,1194083328,2,4,10,10,34419,3975,2395,64,286,21134
top,17731,2,1266236,1267617,193,1266175,16,0,1065101558,1194083328,2,1,0,0,26037,3814,2334,1773,0,0
miss,185,0,143063,144396,215,143743,16,0,1065101558,1194083328,2,4,10,10,340400,48770,33441,12458,13807,56001
miss,185,1,143063,144537,215,143743,16,0,1065101558,1194083328,2,1,0,0,27915,3017,1341,1779,0,0
miss,185,2,143274,144679,211,143743,16,0,1065101558,1194083328,2,1,0,0,7573,2717,1314,193,0,0
miss,707,0,176395,177749,194,176767,16,0,1065101558,1194083328,2,4,10,10,313139,46464,28847,12450,13743,58759
miss,707,1,176395,177882,194,176767,16,0,1065101558,1194083328,2,1,0,0,31940,3349,2033,1777,0,0
miss,707,2,176592,178016,197,176767,16,0,1065101558,1194083328,2,1,0,0,8950,3052,1984,201,0,0
miss,875,0,187211,188549,207,187903,16,0,1065101558,1194083328,2,4,10,10,274885,38425,25808,12458,13747,53107
miss,875,1,187211,188683,207,187903,16,0,1065101558,1194083328,2,1,0,0,34647,6137,1566,1758,0,0
miss,875,2,187211,188818,207,187903,16,0,1065101558,1194083328,2,1,0,0,8574,3322,1548,223,0,0
miss,1194,0,207404,208926,573,207487,16,0,1065101558,1194083328,2,4,10,10,235349,47408,11325,9742,8364,32869
miss,1194,1,207643,209071,216,207487,16,0,1065101558,1194083328,2,1,0,0,30961,4016,3000,1761,0,0
miss,1194,2,207836,209217,193,207871,16,0,1065101558,1194083328,2,4,10,10,29929,3717,2312,1618,269,15944
miss,1290,0,213642,215129,230,214015,16,0,1065101558,1194083328,2,4,10,10,307785,55026,24069,12504,12675,54657
miss,1290,1,213864,215286,230,214015,16,0,1065101558,1194083328,2,1,0,0,26924,4030,2219,1764,0,0
miss,1290,2,214101,215443,237,214015,16,0,1065101558,1194083328,2,1,0,0,9411,3678,2202,192,0,0
miss,3479,0,353746,355219,182,353791,16,0,1065101558,1194083328,2,4,10,10,342011,42738,34799,12458,12636,58973
miss,3479,1,353746,355340,182,353791,16,0,1065101558,1194083328,2,1,0,0,33902,4982,2713,2910,0,0
miss,3479,2,353746,355460,182,353791,16,0,1065101558,1194083328,2,1,0,0,8454,2002,2660,204,0,0
miss,6605,0,553650,555208,406,553855,16,0,1065101558,1194083328,2,4,10,10,347593,45284,36386,9714,12678,61633
miss,6605,1,553650,555485,406,553855,16,0,1065101558,1194083328,2,1,0,0,29653,2226,2687,1777,0,0
miss,6605,2,553650,555761,406,553855,16,0,1065101558,1194083328,2,1,0,0,8139,1958,2624,196,0,0
miss,6954,0,576223,577575,180,576895,16,0,1065101558,1194083328,2,4,10,10,306641,48535,21389,13621,9991,45479
miss,6954,1,576223,577694,180,576895,16,0,1065101558,1194083328,2,1,0,0,33334,4390,1348,1773,0,0
miss,6954,2,576403,577814,180,576895,16,0,1065101558,1194083328,2,1,0,0,7687,2510,1288,204,0,0
miss,8010,0,643724,645135,183,644479,16,0,1065101558,1194083328,2,4,10,10,319609,48526,24110,9760,13770,50457
miss,8010,1,643909,645257,185,644479,16,0,1065101558,1194083328,2,1,0,0,36365,8355,1329,1779,0,0
miss,8010,2,643909,645379,185,644479,16,0,1065101558,1194083328,2,1,0,0,8099,2652,1304,196,0,0
miss,8299,0,662204,663615,237,662911,16,0,1065101558,1194083328,2,4,10,10,311573,50657,24728,12461,11037,58439
miss,8299,1,662439,663773,236,662911,16,0,1065101558,1194083328,2,1,0,0,26540,3501,1326,1757,0,0
miss,8299,2,662439,663932,236,662911,16,0,1065101558,1194083328,2,1,0,0,8520,3132,1296,205,0,0
miss,8993,0,706762,708149,159,706687,16,0,1065101558,1194083328,2,4,10,10,284285,47210,21701,12450,8363,41015
miss,8993,1,706921,708254,158,707071,16,0,1065101558,1194083328,2,4,10,10,28417,4094,2288,86,272,15836
miss,8993,2,706921,708360,158,707071,16,0,1065101558,1194083328,2,1,0,0,28576,3916,2248,1785,0,0
miss,9702,0,752136,753486,171,752767,16,0,1065101558,1194083328,2,4,10,10,323962,48107,28633,13632,13770,56291
miss,9702,1,752136,753596,171,752767,16,0,1065101558,1194083328,2,1,0,0,27170,2371,1338,1787,0,0
miss,9702,2,752305,753707,169,752767,16,0,1065101558,1194083328,2,1,0,0,6960,2071,1302,208,0,0
miss,9983,0,769964,771375,226,769663,16,0,1065101558,1194083328,2,4,10,10,295791,40225,26656,12476,5654,52995
miss,9983,1,769964,771526,226,769663,16,0,1065101558,1194083328,2,1,0,0,28247,6704,2345,1781,0,0
miss,9983,2,769964,771677,226,769663,16,0,1065101558,1194083328,2,1,0,0,10115,3640,2272,200,0,0
miss,10519,0,804284,805695,201,804991,16,0,1065101558,1194083328,2,4,10,10,315685,57466,37779,12476,7222,51787
miss,10519,1,804474,805829,190,804991,16,0,1065101558,1194083328,2,1,0,0,31627,8787,1307,1759,0,0
miss,10519,2,804474,805963,190,804991,16,0,1065101558,1194083328,2,1,0,0,11328,3129,1302,208,0,0
miss,10808,0,822942,824301,178,823423,16,0,1065101558,1194083328,2,4,10,10,293685,47003,23105,12448,12634,46503
miss,10808,1,822942,824428,178,823423,16,0,1065101558,1194083328,2,1,0,0,28322,3782,1539,1775,0,0
miss,10808,2,823120,824554,178,823423,16,0,1065101558,1194083328,2,1,0,0,8494,3503,1462,195,0,0
miss,11327,0,855949,857411,284,856447,16,0,1065101558,1194083328,2,4,10,10,290295,54430,18298,13622,14157,44971
miss,11327,1,856212,857588,263,856447,16,0,1065101558,1194083328,2,1,0,0,35204,3399,2048,1783,0,0
miss,11327,2,856212,857766,263,856447,16,0,1065101558,1194083328,2,1,0,0,8876,2990,1996,202,0,0
miss,11747,0,882973,884327,209,882943,16,0,1065101558,1194083328,2,4,10,10,297453,43126,19172,12450,9949,51649
miss,11747,1,882973,884466,209,882943,16,0,1065101558,1194083328,2,1,0,0,29520,2764,2755,1783,0,0
miss,11747,2,882973,884605,209,882943,16,0,1065101558,1194083328,2,1,0,0,8864,2444,2666,199,0,0
miss,12449,0,927836,929296,182,928255,16,0,1065101558,1194083328,2,4,10,10,316623,51863,20120,12422,11090,66377
miss,12449,1,928007,929416,171,928255,16,0,1065101558,1194083328,2,1,0,0,38466,3062,6696,1783,0,0
miss,12449,2,928007,929537,171,928255,16,0,1065101558,1194083328,2,1,0,0,8366,2776,1982,194,0,0
miss,13621,0,1002993,1004325,231,1003519,16,0,1065101558,1194083328,2,4,10,10,354251,42734,38830,9742,12603,69427
miss,13621,1,1002993,1004475,231,1003519,16,0,1065101558,1194083328,2,1,0,0,27238,2335,1391,1781,0,0
miss,13621,2,1003226,1004625,233,1003519,16,0,1065101558,1194083328,2,1,0,0,9597,4741,1303,194,0,0
miss,15059,0,1094710,1096219,266,1095295,16,0,1065101558,1194083328,2,4,10,10,337791,50694,26405,12450,14227,61427
miss,15059,1,1094710,1096401,266,1095295,16,0,1065101558,1194083328,2,1,0,0,29186,2286,2028,2930,0,0
miss,15059,2,1094710,1096583,266,1095295,16,0,1065101558,1194083328,2,1,0,0,8202,1930,2012,195,0,0
miss,15677,0,1134442,1135827,170,1134079,16,0,1065101558,1194083328,2,4,10,10,219263,35296,11606,9732,9985,37713
