set,block,ordinal,source_center,destination_center,half,model_timestamp,model_order,lambda_bits,gamma_bits,sample_rate_bits,norm_strategy,cache_path,local_difference,shared_difference,addgrain_cycles,select_cycles,model_near_cycles,cache_lookup_cycles,polynomial_cycles,gain_cycles
top,15894,0,1148382,1149732,177,1149055,16,0,1065101558,1194083328,2,4,10,10,242993,21572,31527,15060,2538,27776
top,15894,1,1148382,1149849,177,1149055,16,0,1065101558,1194083328,2,1,0,0,27686,3145,1593,5224,0,0
top,15894,2,1148558,1149966,176,1149055,16,0,1065101558,1194083328,2,1,0,0,8222,2875,1482,195,0,0
top,3479,0,353746,355219,182,353791,16,0,1065101558,1194083328,2,4,10,10,280235,26603,42326,15104,2566,25802
top,3479,1,353927,355339,181,353791,16,0,1065101558,1194083328,2,1,0,0,33656,2380,2899,5228,0,0
top,3479,2,353927,355459,181,353791,16,0,1065101558,1194083328,2,1,0,0,8199,2049,2672,203,0,0
top,27864,0,1914349,1915811,284,1914751,16,0,1065101558,1194083328,2,4,10,10,245729,25602,26612,15112,2572,32118
top,27864,1,1914612,1915988,263,1914751,16,0,1065101558,1194083328,2,1,0,0,28717,3311,1998,5245,0,0
top,27864,2,1914612,1916166,263,1914751,16,0,1065101558,1194083328,2,1,0,0,8576,3047,1942,201,0,0
top,41375,0,2779239,2780573,235,2779903,16,0,1065101558,1194083328,2,4,10,10,259515,20769,40921,5081,2589,22880
top,41375,1,2779239,2780732,235,2779903,16,0,1065101558,1194083328,2,1,0,0,22205,3341,1324,5232,0,0
top,41375,2,2779239,2780890,235,2779903,16,0,1065101558,1194083328,2,1,0,0,7950,3107,1262,201,0,0
top,9703,0,752136,753596,171,752767,16,0,1065101558,1194083328,2,4,10,10,279551,24632,40891,13956,1853,37148
top,9703,1,752305,753707,169,752767,16,0,1065101558,1194083328,2,1,0,0,25571,2313,1318,5232,0,0
top,9703,2,752305,753817,169,752767,16,0,1065101558,1194083328,2,1,0,0,6693,2017,1249,192,0,0
top,31596,0,2153110,2154619,269,2153599,16,0,1065101558,1194083328,2,4,10,10,290249,24534,32040,15104,7571,26754
top,31596,1,2153382,2154802,272,2153599,16,0,1065101558,1194083328,2,1,0,0,27837,2247,2034,5233,0,0
top,31596,2,2153382,2154984,272,2153599,16,0,1065101558,1194083328,2,1,0,0,7915,2015,1947,198,0,0
top,30159,0,2061393,2062725,231,2061823,16,0,1065101558,1194083328,2,4,10,10,270701,24632,40628,15060,2551,24864
top,30159,1,2061393,2062875,231,2061823,16,0,1065101558,1194083328,2,1,0,0,26458,2306,1346,5234,0,0
top,30159,2,2061626,2063025,233,2061823,16,0,1065101558,1194083328,2,1,0,0,6919,2074,1261,196,0,0
top,9984,0,770206,771527,233,769663,16,0,1065101558,1194083328,2,4,10,10,271941,21402,42196,15112,2581,26886
top,9984,1,770206,771678,233,769663,16,0,1065101558,1194083328,2,1,0,0,31844,3881,4891,5226,0,0
