set,block,ordinal,source_center,destination_center,half,model_timestamp,model_order,lambda_bits,gamma_bits,sample_rate_bits,norm_strategy,cache_path,local_difference,shared_difference,addgrain_cycles,select_cycles,model_near_cycles,cache_lookup_cycles,polynomial_cycles,gain_cycles
miss,13621,1,1002993,1004325,231,1003519,16,0,1065101558,1194083328,2,1,0,0,38350,10467,1294,1777,0,0
miss,13621,2,1002993,1004475,231,1003519,16,0,1065101558,1194083328,2,1,0,0,7290,2168,1190,195,0,0
miss,15061,0,1094710,1096401,266,1095295,16,0,1065101558,1194083328,2,4,10,10,300778,46871,29263,13630,1779,25046
miss,15061,1,1094710,1096583,266,1095295,16,0,1065101558,1194083328,2,1,0,0,28105,2321,1996,1769,0,0
miss,15678,0,1134442,1135860,158,1134079,16,0,1065101558,1194083328,2,4,10,10,201236,38761,11173,7042,1428,22322
miss,15678,1,1134442,1135975,158,1134079,16,0,1065101558,1194083328,2,1,0,0,27805,3979,2948,2920,0,0
miss,15678,2,1134442,1136090,158,1134079,16,0,1065101558,1194083328,2,1,0,0,10349,3788,2872,200,0,0
miss,15820,0,1143611,1144953,378,1143679,16,0,1065101558,1194083328,2,4,10,10,273072,49417,31489,9742,1408,30292
miss,15820,1,1143611,1145239,378,1143679,16,0,1065101558,1194083328,2,1,0,0,26399,3524,1978,1773,0,0
miss,15895,0,1148382,1149732,177,1149055,16,0,1065101558,1194083328,2,4,10,10,263740,46645,25708,9770,1412,25166
miss,15895,1,1148382,1149849,177,1149055,16,0,1065101558,1194083328,2,1,0,0,26119,3251,1547,1779,0,0
miss,15895,2,1148558,1149966,176,1149055,16,0,1065101558,1194083328,2,1,0,0,8442,3062,1437,204,0,0
miss,16724,0,1201463,1202796,215,1202047,16,0,1065101558,1194083328,2,4,10,10,282558,54555,27277,10922,4105,25259
miss,16724,1,1201463,1202937,215,1202047,16,0,1065101558,1194083328,2,1,0,0,25851,3041,1315,2932,0,0
miss,16724,2,1201674,1203079,211,1202047,16,0,1065101558,1194083328,2,1,0,0,15318,2868,1203,2637,0,0
miss,17245,0,1234795,1236149,194,1235455,16,0,1065101558,1194083328,2,4,10,10,260392,45186,27064,10939,1408,25482
miss,17245,1,1234795,1236282,194,1235455,16,0,1065101558,1194083328,2,1,0,0,34017,6146,1324,1779,0,0
miss,17245,2,1234992,1236416,197,1235455,16,0,1065101558,1194083328,2,1,0,0,8307,3246,1221,211,0,0
miss,17414,0,1245611,1246949,203,1246207,16,0,1065101558,1194083328,2,4,10,10,285586,51949,26304,13612,307,35510
miss,17414,1,1245611,1247084,203,1246207,16,0,1065101558,1194083328,2,1,0,0,26396,3552,1516,1778,0,0
miss,17414,2,1245809,1247218,198,1246207,16,0,1065101558,1194083328,2,1,0,0,11319,6037,1441,206,0,0
miss,17731,0,1265804,1267223,188,1265791,16,0,1065101558,1194083328,2,4,10,10,150642,27034,11104,4335,1421,22198
miss,17731,1,1265804,1267349,188,1265791,16,0,1065101558,1194083328,2,1,0,0,30749,3861,2938,1767,0,0
miss,17731,2,1265804,1267474,188,1265791,16,0,1065101558,1194083328,2,1,0,0,10605,3734,2837,205,0,0
miss,17826,0,1272042,1273371,230,1272703,16,0,1065101558,1194083328,2,4,10,10,264490,41731,29101,13620,1419,32582
miss,17826,1,1272042,1273528,230,1272703,16,0,1065101558,1194083328,2,1,0,0,23767,5596,1487,1779,0,0
miss,17826,2,1272264,1273684,222,1272703,16,0,1065101558,1194083328,2,1,0,0,8901,3855,1403,204,0,0
miss,20016,0,1412146,1413498,182,1412095,16,0,1065101558,1194083328,2,4,10,10,297348,50839,32504,13303,1785,28084
miss,20016,1,1412146,1413619,182,1412095,16,0,1065101558,1194083328,2,1,0,0,34478,6803,2699,1788,0,0
miss,20016,2,1412327,1413739,181,1412479,16,0,1065101558,1194083328,2,4,10,10,25904,2258,1958,102,299,16060
miss,23143,0,1612050,1613607,412,1612543,16,0,1065101558,1194083328,2,4,10,10,300757,49681,33991,16070,1800,24912
miss,23143,1,1612467,1613883,417,1612543,16,0,1065101558,1194083328,2,1,0,0,29046,2369,1974,1776,0,0
miss,23143,2,1612467,1614159,417,1612543,16,0,1065101558,1194083328,2,1,0,0,10468,4891,1888,206,0,0
miss,23491,0,1634444,1635855,179,1635199,16,0,1065101558,1194083328,2,4,10,10,286160,44489,32473,9724,1399,27362
miss,23491,1,1634623,1635975,180,1635199,16,0,1065101558,1194083328,2,1,0,0,36358,8235,1297,4395,0,0
miss,23491,2,1634623,1636094,180,1635199,16,0,1065101558,1194083328,2,1,0,0,8080,2683,1189,215,0,0
miss,24549,0,1702309,1703657,185,1702783,16,0,1065101558,1194083328,2,4,10,10,281390,46137,30368,9724,1407,24944
miss,24549,1,1702309,1703779,185,1702783,16,0,1065101558,1194083328,2,1,0,0,27546,3011,1293,1777,0,0
miss,24549,2,1702494,1703901,185,1702783,16,0,1065101558,1194083328,2,1,0,0,7846,2867,1205,227,0,0
miss,24840,0,1720839,1722173,235,1721215,16,0,1065101558,1194083328,2,4,10,10,282876,49216,26189,13603,1426,32779
miss,24840,1,1720839,1722332,235,1721215,16,0,1065101558,1194083328,2,1,0,0,29984,3513,2000,1761,0,0
miss,24840,2,1720839,1722490,235,1721215,16,0,1065101558,1194083328,2,1,0,0,12052,3301,1900,207,0,0
miss,25532,0,1765162,1766549,159,1764991,16,0,1065101558,1194083328,2,4,10,10,289716,52552,33518,9668,316,32560
miss,25532,1,1765321,1766654,158,1765375,16,0,1065101558,1194083328,2,4,10,10,41870,4126,4951,2811,288,15870
miss,25532,2,1765321,1766760,158,1765375,16,0,1065101558,1194083328,2,1,0,0,23334,4008,2226,1774,0,0
miss,26240,0,1810536,1811886,171,1811071,16,0,1065101558,1194083328,2,4,10,10,290810,45561,32583,13630,1404,25000
miss,26240,1,1810536,1811996,171,1811071,16,0,1065101558,1194083328,2,1,0,0,35053,5132,1305,1784,0,0
miss,26240,2,1810705,1812107,169,1811071,16,0,1065101558,1194083328,2,1,0,0,9958,4961,1229,208,0,0
miss,26521,0,1828364,1829775,227,1827967,16,0,1065101558,1194083328,2,4,10,10,267712,44505,28961,13666,1396,24625
miss,26521,1,1828606,1829927,233,1829119,16,0,1065101558,1194083328,2,4,10,10,37716,12128,1630,133,296,16258
miss,26521,2,1828606,1830078,233,1829119,16,0,1065101558,1194083328,2,1,0,0,28408,3964,1596,1769,0,0
miss,27060,0,1862874,1864363,190,1863295,16,0,1065101558,1194083328,2,4,10,10,290364,47979,34557,13602,1417,27814
miss,27060,1,1862874,1864498,190,1863295,16,0,1065101558,1194083328,2,1,0,0,28788,3447,1984,1784,0,0
miss,27060,2,1862874,1864632,190,1863295,16,0,1065101558,1194083328,2,1,0,0,11496,3249,1902,210,0,0
miss,27348,0,1881342,1882701,178,1881727,16,0,1065101558,1194083328,2,4,10,10,261842,44198,30991,10922,1426,25014
miss,27348,1,1881342,1882828,178,1881727,16,0,1065101558,1194083328,2,1,0,0,32999,6619,2156,1774,0,0
miss,27348,2,1881520,1882954,178,1881727,16,0,1065101558,1194083328,2,1,0,0,9931,3759,2063,205,0,0
miss,27865,0,1914349,1915811,284,1914751,16,0,1065101558,1194083328,2,4,10,10,294066,45263,31301,13622,320,33252
miss,27865,1,1914612,1915988,263,1914751,16,0,1065101558,1194083328,2,1,0,0,26981,6167,2001,1771,0,0
miss,27865,2,1914612,1916166,263,1914751,16,0,1065101558,1194083328,2,1,0,0,8769,3172,1897,204,0,0
miss,28284,0,1941164,1942590,585,1941247,16,0,1065101558,1194083328,2,4,10,10,294910,45952,34858,13604,1438,25401
miss,28284,1,1941373,1942729,210,1941247,16,0,1065101558,1194083328,2,1,0,0,32771,2974,2691,1769,0,0
miss,28284,2,1941373,1942868,210,1941247,16,0,1065101558,1194083328,2,1,0,0,9614,2747,2609,201,0,0
miss,28986,0,1986236,1987575,182,1986943,16,0,1065101558,1194083328,2,4,10,10,281566,40768,27047,13674,1425,24930
miss,28986,1,1986236,1987696,182,1986943,16,0,1065101558,1194083328,2,1,0,0,28214,3141,1289,1769,0,0
miss,28986,2,1986407,1987816,171,1986943,16,0,1065101558,1194083328,2,1,0,0,7844,2949,1205,196,0,0
miss,30159,0,2061164,2062575,229,2061823,16,0,1065101558,1194083328,2,4,10,10,273292,34265,29961,9724,671,24982
miss,30159,1,2061393,2062725,231,2061823,16,0,1065101558,1194083328,2,1,0,0,41827,15899,1280,1767,0,0
miss,30159,2,2061393,2062875,231,2061823,16,0,1065101558,1194083328,2,1,0,0,7867,2251,1193,197,0,0
miss,31597,0,2153110,2154619,269,2153599,16,0,1065101558,1194083328,2,4,10,10,288878,45404,29721,13666,1418,27660
miss,31597,1,2153382,2154802,272,2153599,16,0,1065101558,1194083328,2,1,0,0,31665,3909,2043,1787,0,0
miss,31597,2,2153382,2154984,272,2153599,16,0,1065101558,1194083328,2,1,0,0,10874,4858,1907,201,0,0
miss,32215,0,2192842,2194224,170,2192383,16,0,1065101558,1194083328,2,4,10,10,200254,33698,5272,9716,1403,25353
miss,32215,1,2192842,2194338,170,2192383,16,0,1065101558,1194083328,2,1,0,0,35444,6702,2303,1781,0,0
miss,32215,2,2193023,2194452,181,2193535,16,0,1065101558,1194083328,2,4,10,10,29656,6483,1518,98,300,15880
miss,32358,0,2202011,2203353,378,2201983,16,0,1065101558,1194083328,2,4,10,10,277124,52027,31801,9732,327,24866
miss,32358,1,2202011,2203639,378,2201983,16,0,1065101558,1194083328,2,1,0,0,28058,3592,2700,2922,0,0
miss,32358,2,2202011,2203925,378,2201983,16,0,1065101558,1194083328,2,1,0,0,9618,3369,2560,198,0,0
miss,32431,0,2206604,2208015,175,2207359,16,0,1065101558,1194083328,2,4,10,10,235572,46069,20806,9752,1404,27940
miss,32431,1,2206782,2208132,177,2207359,16,0,1065101558,1194083328,2,1,0,0,23882,5949,1570,1773,0,0
miss,32431,2,2206782,2208249,177,2207359,16,0,1065101558,1194083328,2,1,0,0,8798,3074,1440,232,0,0
miss,32431,3,2206958,2208366,176,2207359,16,0,1065101558,1194083328,2,1,0,0,8054,2995,1443,189,0,0
miss,33261,0,2259863,2261196,215,2260351,16,0,1065101558,1194083328,2,4,10,10,267860,51525,25510,13656,1389,25132
miss,33261,1,2259863,2261337,215,2260351,16,0,1065101558,1194083328,2,1,0,0,31293,6173,1279,2934,0,0
miss,33261,2,2260074,2261479,211,2260351,16,0,1065101558,1194083328,2,1,0,0,7831,2880,1197,207,0,0
miss,33781,0,2293004,2294415,200,2293759,16,0,1065101558,1194083328,2,4,10,10,271506,46751,32445,13568,1429,24908
miss,33781,1,2293195,2294549,194,2293759,16,0,1065101558,1194083328,2,1,0,0,31350,11478,1286,1765,0,0
miss,33781,2,2293195,2294682,194,2293759,16,0,1065101558,1194083328,2,1,0,0,11276,5994,1205,196,0,0
miss,33950,0,2303804,2305215,201,2304511,16,0,1065101558,1194083328,2,4,10,10,245007,42538,23515,13576,311,24912
miss,33950,1,2304011,2305349,203,2304511,16,0,1065101558,1194083328,2,1,0,0,32398,8851,1550,3060,0,0
miss,33950,2,2304011,2305484,203,2304511,16,0,1065101558,1194083328,2,1,0,0,13634,7805,1427,202,0,0
miss,34269,0,2324204,2325640,573,2324095,16,0,1065101558,1194083328,2,4,10,10,178474,22951,14007,7187,4114,32016
miss,34269,1,2324443,2325776,239,2324479,16,0,1065101558,1194083328,2,4,10,10,29691,3982,2359,95,292,15804
miss,34269,2,2324443,2325912,239,2324479,16,0,1065101558,1194083328,2,1,0,0,26655,3861,2284,1781,0,0
miss,34364,0,2330442,2331771,230,2331007,16,0,1065101558,1194083328,2,4,10,10,267685,52557,28229,10940,292,25132
miss,34364,1,2330442,2331928,230,2331007,16,0,1065101558,1194083328,2,1,0,0,29381,4053,1529,1794,0,0
miss,34364,2,2330664,2332084,222,2331007,16,0,1065101558,1194083328,2,1,0,0,9020,3875,1426,216,0,0
miss,36554,0,2470546,2471898,182,2470399,16,0,1065101558,1194083328,2,4,10,10,295406,50907,30940,13602,1404,30150
miss,36554,1,2470546,2472019,182,2470399,16,0,1065101558,1194083328,2,1,0,0,37952,5191,3724,2977,0,0
miss,36554,2,2470727,2472139,181,2470783,16,0,1065101558,1194083328,2,4,10,10,26188,2236,1962,102,303,16090
miss,39681,0,2670450,2672007,412,2670847,16,0,1065101558,1194083328,2,4,10,10,299608,52377,30536,9752,1422,27304
miss,39681,1,2670867,2672283,417,2670847,16,0,1065101558,1194083328,2,1,0,0,29372,2371,2003,1769,0,0
miss,39681,2,2670867,2672559,417,2670847,16,0,1065101558,1194083328,2,1,0,0,7666,2102,1908,205,0,0
miss,40029,0,2693023,2694375,180,2693503,16,0,1065101558,1194083328,2,4,10,10,289184,50120,32698,10876,1401,27688
miss,40029,1,2693023,2694494,180,2693503,16,0,1065101558,1194083328,2,1,0,0,24766,2810,1291,1777,0,0
miss,40029,2,2693203,2694614,180,2693503,16,0,1065101558,1194083328,2,1,0,0,7484,2625,1196,208,0,0
miss,41088,0,2760709,2762057,185,2761087,16,0,1065101558,1194083328,2,4,10,10,274994,46096,32288,9724,319,24894
miss,41088,1,2760709,2762179,185,2761087,16,0,1065101558,1194083328,2,1,0,0,34754,7283,1989,1773,0,0
miss,41088,2,2760894,2762301,185,2761087,16,0,1065101558,1194083328,2,1,0,0,8957,2845,1879,212,0,0
