set,block,ordinal,source_center,destination_center,half,model_timestamp,model_order,lambda_bits,gamma_bits,sample_rate_bits,norm_strategy,cache_path,local_difference,shared_difference,addgrain_cycles,select_cycles,model_near_cycles,cache_lookup_cycles,polynomial_cycles,gain_cycles
top,27347,1,1881342,1882828,178,1881727,16,0,1065101558,1194083328,2,1,0,0,30267,6580,2162,1749,0,0
top,27347,2,1881520,1882954,178,1881727,16,0,1065101558,1194083328,2,1,0,0,9920,3596,2147,191,0,0
top,20016,0,1412146,1413619,182,1412095,16,0,1065101558,1194083328,2,4,10,10,360764,69576,34902,10970,14177,56081
top,20016,1,1412327,1413739,181,1412479,16,0,1065101558,1194083328,2,4,10,10,27045,2369,2088,74,253,16115
top,20016,2,1412327,1413859,181,1412479,16,0,1065101558,1194083328,2,1,0,0,21545,2316,2067,1753,0,0
top,17243,0,1234795,1236149,191,1235455,16,0,1065101558,1194083328,2,4,10,10,327790,70537,26765,9788,11038,40257
top,17243,1,1234795,1236282,191,1235455,16,0,1065101558,1194083328,2,1,0,0,22632,3417,1325,1758,0,0
top,17243,2,1234795,1236416,191,1235455,16,0,1065101558,1194083328,2,1,0,0,8257,3146,1290,200,0,0
top,707,0,176395,177749,194,176767,16,0,1065101558,1194083328,2,4,10,10,344622,67754,33986,10878,13948,47691
top,707,1,176395,177882,194,176767,16,0,1065101558,1194083328,2,1,0,0,26763,3397,2044,1745,0,0
top,707,2,176592,178016,197,176767,16,0,1065101558,1194083328,2,1,0,0,11745,3096,2010,200,0,0
top,13621,0,1002993,1004325,231,1003519,16,0,1065101558,1194083328,2,4,10,10,361832,64301,24971,9725,5656,63732
top,13621,1,1002993,1004475,231,1003519,16,0,1065101558,1194083328,2,1,0,0,19230,2381,1349,1749,0,0
top,13621,2,1003226,1004625,233,1003519,16,0,1065101558,1194083328,2,1,0,0,9801,4773,1302,195,0,0
top,6605,0,553650,555208,406,553855,16,0,1065101558,1194083328,2,4,10,10,364506,72126,29389,9743,12668,53173
top,6605,1,553650,555485,406,553855,16,0,1065101558,1194083328,2,1,0,0,27050,2281,2714,1755,0,0
top,6605,2,553650,555761,406,553855,16,0,1065101558,1194083328,2,1,0,0,11084,2018,2634,194,0,0
top,9702,0,752136,753486,171,752767,16,0,1065101558,1194083328,2,4,10,10,339674,72199,30042,12468,5650,54807
top,9702,1,752136,753596,171,752767,16,0,1065101558,1194083328,2,1,0,0,24547,2371,1347,1755,0,0
top,9702,2,752305,753707,169,752767,16,0,1065101558,1194083328,2,1,0,0,7061,2094,1304,194,0,0
top,27864,0,1914349,1915811,284,1914751,16,0,1065101558,1194083328,2,4,10,10,329862,73392,25840,9832,11048,55711
top,27864,1,1914612,1915988,263,1914751,16,0,1065101558,1194083328,2,1,0,0,19069,3424,2070,1745,0,0
top,27864,2,1914612,1916166,263,1914751,16,0,1065101558,1194083328,2,1,0,0,8898,3100,1977,195,0,0
top,26239,0,1810536,1811886,171,1811071,16,0,1065101558,1194083328,2,4,10,10,374380,72152,29943,15902,17040,64055
top,26239,1,1810536,1811996,171,1811071,16,0,1065101558,1194083328,2,1,0,0,27113,5072,1352,1739,0,0
top,26239,2,1810705,1812107,169,1811071,16,0,1065101558,1194083328,2,1,0,0,7244,2123,1300,195,0,0
top,8299,0,662204,663615,237,662911,16,0,1065101558,1194083328,2,4,10,10,330060,72913,24633,12460,8367,42373
top,8299,1,662439,663773,236,662911,16,0,1065101558,1194083328,2,1,0,0,26592,6284,1325,1745,0,0
top,8299,2,662439,663932,236,662911,16,0,1065101558,1194083328,2,1,0,0,8672,3186,1294,198,0,0
top,1193,0,207404,208926,573,207487,16,0,1065101558,1194083328,2,4,10,10,262702,60428,24744,9742,9937,35884
top,1193,1,207643,209071,216,207487,16,0,1065101558,1194083328,2,1,0,0,27852,4093,3020,1739,0,0
top,1193,2,207836,209217,193,207871,16,0,1065101558,1194083328,2,4,10,10,27677,3778,2307,67,278,16083
top,25530,0,1765004,1766444,591,1764991,16,0,1065101558,1194083328,2,4,10,10,324358,76626,27672,8206,8354,34265
top,25530,1,1765162,1766549,159,1764991,16,0,1065101558,1194083328,2,1,0,0,28311,4110,2986,1749,0,0
top,25530,2,1765321,1766654,158,1765375,16,0,1065101558,1194083328,2,4,10,10,28070,3751,2261,69,267,16111
top,26521,0,1828606,1829927,233,1829119,16,0,1065101558,1194083328,2,4,10,10,334658,74071,21008,9796,6790,58160
